candidat,parti,intentions,erreur_sup,erreur_inf,id,nom_institut,fin_enquete,lower_b,upper_b,fitted,parti_o
Emmanuel Macron,La République en marche,23,24.9277,21.0723,20211203_1206_hi,Harris Interactive,2021-12-06,22.22279010567993,27.009966093394826,24.61637809953737,LRM
Emmanuel Macron,La République en marche,25,27.662,22.338,20211204_1206_ifp,Ifop,2021-12-06,22.22279010567993,27.009966093394826,24.61637809953737,LRM
Emmanuel Macron,La République en marche,23,25.6543,20.3457,20211206_1207_elb,Elabe,2021-12-07,22.19594580346522,26.9784735446924,24.587209674078803,LRM
Emmanuel Macron,La République en marche,25,28.1066,21.8934,20211206_1208_ips,Ipsos,2021-12-08,22.176730577080185,26.95600195068087,24.566366263880518,LRM
Emmanuel Macron,La République en marche,24,26.7998,21.2002,20211206_1208_bva,BVA,2021-12-08,22.176730577080185,26.95600195068087,24.566366263880518,LRM
Emmanuel Macron,La République en marche,23,25.2648,20.7352,20211204_1208_clu,Cluster17,2021-12-08,22.176730577080185,26.95600195068087,24.566366263880518,LRM
Emmanuel Macron,La République en marche,24,26.1832,21.8168,20211207_1209_odx,Odoxa,2021-12-09,22.16275722182412,26.939048988928445,24.550903105376275,LRM
Emmanuel Macron,La République en marche,25,28.0035,21.9965,20211208_1209_ow,Opinion Way,2021-12-09,22.16275722182412,26.939048988928445,24.550903105376275,LRM
Emmanuel Macron,La République en marche,24,25.9204,22.0796,20211210_1213_hi,Harris Interactive,2021-12-13,22.15255294054472,26.9193808614333,24.535966900989006,LRM
Emmanuel Macron,La République en marche,24,25.052,22.948,20211207_1213_ips,Ipsos,2021-12-13,22.15255294054472,26.9193808614333,24.535966900989006,LRM
Emmanuel Macron,La République en marche,25,28.0527,21.9473,20211214_1215_ifp,Ifop,2021-12-15,22.170153583670466,26.933503207240935,24.551828395455697,LRM
Emmanuel Macron,La République en marche,24,26.3822,21.6178,20211213_1215_ow,Opinion Way,2021-12-15,22.170153583670466,26.933503207240935,24.551828395455697,LRM
Emmanuel Macron,La République en marche,22,24.1366,19.8634,20211212_1215_clu,Cluster17,2021-12-15,22.170153583670466,26.933503207240935,24.551828395455697,LRM
Emmanuel Macron,La République en marche,26,28.7874,23.2126,20211217_1220_elb,Elabe,2021-12-20,22.258780935427364,27.016086914759008,24.63743392509318,LRM
Emmanuel Macron,La République en marche,20,22.0812,17.9188,20211219_1222_clu,Cluster17,2021-12-22,22.30501612358495,27.060636801735537,24.68282646266024,LRM
Emmanuel Macron,La République en marche,26,28.7391,23.2609,20211221_1222_ow,Opinion Way,2021-12-22,22.30501612358495,27.060636801735537,24.68282646266024,LRM
Emmanuel Macron,La République en marche,25,26.9588,23.0412,20211228_1231_hi,Harris Interactive,2021-12-31,22.500504161474247,27.249586360589007,24.87504526103163,LRM
Emmanuel Macron,La République en marche,26,27.9958,24.0042,20211228_1231_hi,Harris Interactive,2021-12-31,22.500504161474247,27.249586360589007,24.87504526103163,LRM
Emmanuel Macron,La République en marche,25,26.9588,23.0412,20211228_1231_hi,Harris Interactive,2021-12-31,22.500504161474247,27.249586360589007,24.87504526103163,LRM
Emmanuel Macron,La République en marche,24,25.9208,22.0792,20211228_1231_hi,Harris Interactive,2021-12-31,22.500504161474247,27.249586360589007,24.87504526103163,LRM
Emmanuel Macron,La République en marche,23,24.7682,21.2318,20211227_1231_clu,Cluster17,2021-12-31,22.500504161474247,27.249586360589007,24.87504526103163,LRM
Emmanuel Macron,La République en marche,26,28.8825,23.1175,20220102_0103r_ow,Opinion Way,2022-01-03,22.52558681916547,27.26985592865299,24.897721373909235,LRM
Emmanuel Macron,La République en marche,25,27.3526,22.6474,20220102_0104r_ow,Opinion Way,2022-01-04,22.52690978510789,27.269060678896246,24.89798523200207,LRM
Emmanuel Macron,La République en marche,25,27.4045,22.5955,20220102_0105r_ow,Opinion Way,2022-01-05,22.52586955387623,27.265919688524143,24.895894621200192,LRM
Emmanuel Macron,La République en marche,25.5,28.655,22.345,20220105_0106_ips,Ipsos,2022-01-06,22.523159583152452,27.26129104490092,24.89222531402669,LRM
Emmanuel Macron,La République en marche,26,29.175,22.825,20220105_0106_ips,Ipsos,2022-01-06,22.523159583152452,27.26129104490092,24.89222531402669,LRM
Emmanuel Macron,La République en marche,25,27.3643,22.6357,20220103_0106r_ow,Opinion Way,2022-01-06,22.523159583152452,27.26129104490092,24.89222531402669,LRM
Emmanuel Macron,La République en marche,25,27.842,22.158,20220105_0106_bva,BVA,2022-01-06,22.523159583152452,27.26129104490092,24.89222531402669,LRM
Emmanuel Macron,La République en marche,25,27.3299,22.6701,20220104_0107r_ow,Opinion Way,2022-01-07,22.5194733306185,27.256032835390776,24.887753083004647,LRM
Emmanuel Macron,La République en marche,23,24.7616,21.2384,20220104_0108_clu,Cluster17,2022-01-08,22.51550425395634,27.25100314735795,24.88325370065715,LRM
Emmanuel Macron,La République en marche,25,27.0093,22.9907,20220107_0110_hi,Harris Interactive,2022-01-10,22.509491458975177,27.24506168518107,24.87727657207813,LRM
Emmanuel Macron,La République en marche,26,28.6632,23.3368,20220106_0110r_ifp,Ifop,2022-01-10,22.509491458975177,27.24506168518107,24.87727657207813,LRM
Emmanuel Macron,La République en marche,27,29.7062,24.2938,20220106_0110r_ifp,Ifop,2022-01-10,22.509491458975177,27.24506168518107,24.87727657207813,LRM
Emmanuel Macron,La République en marche,25,27.2704,22.7296,20220107_0110r_ow,Opinion Way,2022-01-10,22.509491458975177,27.24506168518107,24.87727657207813,LRM
Emmanuel Macron,La République en marche,23,25.6868,20.3132,20220110_0111_elb,Elabe,2022-01-11,22.50267042749761,27.23934491521889,24.871007671358257,LRM
Emmanuel Macron,La République en marche,22.5,25.151,19.849,20220110_0111_elb,Elabe,2022-01-11,22.50267042749761,27.23934491521889,24.871007671358257,LRM
Emmanuel Macron,La République en marche,25,27.2787,22.7213,20220108_0111r_ow,Opinion Way,2022-01-11,22.50267042749761,27.23934491521889,24.871007671358257,LRM
Emmanuel Macron,La République en marche,26,28.6745,23.3255,20220107_0111r_ifp,Ifop,2022-01-11,22.50267042749761,27.23934491521889,24.871007671358257,LRM
Emmanuel Macron,La République en marche,27,29.716,24.284,20220107_0111r_ifp,Ifop,2022-01-11,22.50267042749761,27.23934491521889,24.871007671358257,LRM
Emmanuel Macron,La République en marche,27,29.7209,24.2791,20220108_0112r_ifp,Ifop,2022-01-12,22.487179927676266,27.225220111208912,24.856200019442603,LRM
Emmanuel Macron,La République en marche,25.5,28.1553,22.8447,20220108_0112r_ifp,Ifop,2022-01-12,22.487179927676266,27.225220111208912,24.856200019442603,LRM
Emmanuel Macron,La République en marche,25,27.2985,22.7015,20220109_0112r_ow,Opinion Way,2022-01-12,22.487179927676266,27.225220111208912,24.856200019442603,LRM
Emmanuel Macron,La République en marche,25,27.3196,22.6804,20220110_0113r_ow,Opinion Way,2022-01-13,22.46546539034548,27.205005514682163,24.835235452513835,LRM
Emmanuel Macron,La République en marche,25,27.6306,22.3694,20220110_0113r_ifp,Ifop,2022-01-13,22.46546539034548,27.205005514682163,24.835235452513835,LRM
Emmanuel Macron,La République en marche,26.5,29.1954,23.8046,20220110_0113r_ifp,Ifop,2022-01-13,22.46546539034548,27.205005514682163,24.835235452513835,LRM
Emmanuel Macron,La République en marche,26,28.6694,23.3306,20220111_0114r_ifp,Ifop,2022-01-14,22.439972246339586,27.181019367169654,24.810495806754634,LRM
Emmanuel Macron,La République en marche,25,27.611,22.389,20220111_0114r_ifp,Ifop,2022-01-14,22.439972246339586,27.181019367169654,24.810495806754634,LRM
Emmanuel Macron,La République en marche,24,26.2999,21.7001,20220111_0114r_ow,Opinion Way,2022-01-14,22.439972246339586,27.181019367169654,24.810495806754634,LRM
Emmanuel Macron,La République en marche,22.5,24.1182,20.8818,20220111_0115_clu,Cluster17,2022-01-15,22.4131459264929,27.155579910202384,24.784362918347657,LRM
Emmanuel Macron,La République en marche,24.5,27.114,21.886,20220113_0117r_ifp,Ifop,2022-01-17,22.365275482614496,27.1096140340276,24.737444758321065,LRM
Emmanuel Macron,La République en marche,25,25.9547,24.0453,20220114_0117_ips,Ipsos,2022-01-17,22.365275482614496,27.1096140340276,24.737444758321065,LRM
Emmanuel Macron,La République en marche,25.5,26.466,24.534,20220114_0117_ips,Ipsos,2022-01-17,22.365275482614496,27.1096140340276,24.737444758321065,LRM
Emmanuel Macron,La République en marche,24,26.7463,21.2537,20220115_0117r_ow,Opinion Way,2022-01-17,22.365275482614496,27.1096140340276,24.737444758321065,LRM
Emmanuel Macron,La République en marche,25,26.9941,23.0059,20220114_0117_hi,Harris Interactive,2022-01-17,22.365275482614496,27.1096140340276,24.737444758321065,LRM
Emmanuel Macron,La République en marche,26,28.0082,23.9918,20220114_0117_hi,Harris Interactive,2022-01-17,22.365275482614496,27.1096140340276,24.737444758321065,LRM
Emmanuel Macron,La République en marche,24.5,27.1033,21.8967,20220114_0118r_ifp,Ifop,2022-01-18,22.338248157214714,27.081971470010355,24.71010981361255,LRM
Emmanuel Macron,La République en marche,24,26.253,21.747,20220115_0118r_ow,Opinion Way,2022-01-18,22.338248157214714,27.081971470010355,24.71010981361255,LRM
Emmanuel Macron,La République en marche,24,26.2516,21.7484,20220116_0119r_ow,Opinion Way,2022-01-19,22.299313904277053,27.0405943173956,24.66995411083634,LRM
Emmanuel Macron,La République en marche,25,27.601,22.399,20220115_0119r_ifp,Ifop,2022-01-19,22.299313904277053,27.0405943173956,24.66995411083634,LRM
Emmanuel Macron,La République en marche,25.5,28.0643,22.9357,20220118_0120r_ifp,Ifop,2022-01-20,22.253007131194444,26.990727333429437,24.621867232311953,LRM
Emmanuel Macron,La République en marche,24,26.8389,21.1611,20220119_0120_ow,Opinion Way,2022-01-20,22.253007131194444,26.990727333429437,24.621867232311953,LRM
Emmanuel Macron,La République en marche,24,26.2545,21.7455,20220117_0120r_ow,Opinion Way,2022-01-20,22.253007131194444,26.990727333429437,24.621867232311953,LRM
Emmanuel Macron,La République en marche,25.5,28.0704,22.9296,20220118_0121r_ifp,Ifop,2022-01-21,22.20386224535978,26.937615275357985,24.570738760358893,LRM
Emmanuel Macron,La République en marche,25,27.2921,22.7079,20220118_0121r_ow,Opinion Way,2022-01-21,22.20386224535978,26.937615275357985,24.570738760358893,LRM
Emmanuel Macron,La République en marche,22,23.6088,20.3912,20220118_0122_clu,Cluster17,2022-01-22,22.15641365416597,26.886502900427317,24.521458277296652,LRM
Emmanuel Macron,La République en marche,24,25.8067,22.1933,20220121_0124_hi,Harris Interactive,2022-01-24,22.08474298527254,26.81125622897276,24.447999607122654,LRM
Emmanuel Macron,La République en marche,25,26.8318,23.1682,20220121_0124_hi,Harris Interactive,2022-01-24,22.08474298527254,26.81125622897276,24.447999607122654,LRM
Emmanuel Macron,La République en marche,24.5,27.0596,21.9404,20220120_0124r_ifp,Ifop,2022-01-24,22.08474298527254,26.81125622897276,24.447999607122654,LRM
Emmanuel Macron,La République en marche,25,27.2662,22.7338,20220121_0124r_ow,Opinion Way,2022-01-24,22.08474298527254,26.81125622897276,24.447999607122654,LRM
Emmanuel Macron,La République en marche,25,27.2773,22.7227,20220122_0125r_ow,Opinion Way,2022-01-25,22.05781896584044,26.78549671471228,24.421657840276364,LRM
Emmanuel Macron,La République en marche,25,27.2943,22.7057,20220123_0126r_ow,Opinion Way,2022-01-26,22.025745822535477,26.756355198520087,24.391050510527784,LRM
Emmanuel Macron,La République en marche,24,26.7751,21.2249,20220124_0126_bva,BVA,2022-01-26,22.025745822535477,26.756355198520087,24.391050510527784,LRM
Emmanuel Macron,La République en marche,25,27.6725,22.3275,20220124_0126_elb,Elabe,2022-01-26,22.025745822535477,26.756355198520087,24.391050510527784,LRM
Emmanuel Macron,La République en marche,24,26.6211,21.3789,20220124_0126_elb,Elabe,2022-01-26,22.025745822535477,26.756355198520087,24.391050510527784,LRM
Emmanuel Macron,La République en marche,24.5,27.1214,21.8786,20220122_0126r_ifp,Ifop,2022-01-26,22.025745822535477,26.756355198520087,24.391050510527784,LRM
Emmanuel Macron,La République en marche,24,26.9057,21.0943,20220126_0127_ow,Opinion Way,2022-01-27,21.990895660177433,26.725879563243243,24.358387611710345,LRM
Emmanuel Macron,La République en marche,24.5,27.1571,21.8429,20220124_0127r_ifp,Ifop,2022-01-27,21.990895660177433,26.725879563243243,24.358387611710345,LRM
Emmanuel Macron,La République en marche,24,26.3072,21.6928,20220124_0127r_ow,Opinion Way,2022-01-27,21.990895660177433,26.725879563243243,24.358387611710345,LRM
Emmanuel Macron,La République en marche,24,26.2795,21.7205,20220125_0128r_ow,Opinion Way,2022-01-28,21.955640583586092,26.69611769172884,24.325879137657473,LRM
Emmanuel Macron,La République en marche,24,26.6563,21.3437,20220125_0128r_ifp,Ifop,2022-01-28,21.955640583586092,26.69611769172884,24.325879137657473,LRM
Emmanuel Macron,La République en marche,22.5,24.3315,20.6685,20220125_0129_clu,Cluster17,2022-01-29,21.922352697581236,26.66911746682395,24.295735082202597,LRM
Emmanuel Macron,La République en marche,24,25.9395,22.0605,20220128_0131_hi,Harris Interactive,2022-01-31,21.87116691661008,26.631593488231015,24.251380202420552,LRM
Emmanuel Macron,La République en marche,24,26.6744,21.3256,20220128_0131r_ifp,Ifop,2022-01-31,21.87116691661008,26.631593488231015,24.251380202420552,LRM
Emmanuel Macron,La République en marche,24,26.2188,21.7812,20220128_0131r_ow,Opinion Way,2022-01-31,21.87116691661008,26.631593488231015,24.251380202420552,LRM
Emmanuel Macron,La République en marche,24,26.6661,21.3339,20220129_0201r_ifp,Ifop,2022-02-01,21.85801323128334,26.62516550023713,24.241589365760245,LRM
Emmanuel Macron,La République en marche,24,26.2115,21.7885,20220129_0201r_ow,Opinion Way,2022-02-01,21.85801323128334,26.62516550023713,24.241589365760245,LRM
Emmanuel Macron,La République en marche,25,27.6816,22.3184,20220131_0202_elb,Elabe,2022-02-02,21.847947623968228,26.624142859800024,24.236045241884135,LRM
Emmanuel Macron,La République en marche,24.6,27.2799,21.9201,20220131_0202r_ifp,Ifop,2022-02-02,21.847947623968228,26.624142859800024,24.236045241884135,LRM
Emmanuel Macron,La République en marche,24,26.2168,21.7832,20220130_0202r_ow,Opinion Way,2022-02-02,21.847947623968228,26.624142859800024,24.236045241884135,LRM
Emmanuel Macron,La République en marche,24,26.2373,21.7627,20220131_0203r_ow,Opinion Way,2022-02-03,21.83559901799666,26.62454089921176,24.230069958604215,LRM
Emmanuel Macron,La République en marche,24,27.0028,20.9972,20220201_0203_ips,Ipsos,2022-02-03,21.83559901799666,26.62454089921176,24.230069958604215,LRM
Emmanuel Macron,La République en marche,25,27.6621,22.3379,20220131_0203r_ifp,Ifop,2022-02-03,21.83559901799666,26.62454089921176,24.230069958604215,LRM
Emmanuel Macron,La République en marche,24,26.8712,21.1288,20220202_0203_ow,Opinion Way,2022-02-03,21.83559901799666,26.62454089921176,24.230069958604215,LRM
Emmanuel Macron,La République en marche,25.5,28.1743,22.8257,20220201_0204r_ifp,Ifop,2022-02-04,21.824276043737623,26.627680421148487,24.22597823244305,LRM
Emmanuel Macron,La République en marche,24,26.2121,21.7879,20220201_0204r_ow,Opinion Way,2022-02-04,21.824276043737623,26.627680421148487,24.22597823244305,LRM
Emmanuel Macron,La République en marche,25,27.5635,22.4365,20220203_0204_ifp,Ifop,2022-02-04,21.824276043737623,26.627680421148487,24.22597823244305,LRM
Emmanuel Macron,La République en marche,23,24.757,21.243,20220201_0205_clu,Cluster17,2022-02-05,21.81728733156006,26.634882228286358,24.2260847799232,LRM
Emmanuel Macron,La République en marche,24,24.9514,23.0486,20220203_0207_ips,Ipsos,2022-02-07,21.829547214925277,26.666755908870105,24.24815156189767,LRM
Emmanuel Macron,La République en marche,24,26.2358,21.7642,20220204_0207r_ow,Opinion Way,2022-02-07,21.829547214925277,26.666755908870105,24.24815156189767,LRM
Emmanuel Macron,La République en marche,24,26.0187,21.9813,20220204_0207_hi,Harris Interactive,2022-02-07,21.829547214925277,26.666755908870105,24.24815156189767,LRM
Emmanuel Macron,La République en marche,25,27.6797,22.3203,20220203_0207r_ifp,Ifop,2022-02-07,21.829547214925277,26.666755908870105,24.24815156189767,LRM
Emmanuel Macron,La République en marche,26,28.72,23.28,20220207_0208_elb,Elabe,2022-02-08,21.83634397836672,26.674795609701548,24.255569794034116,LRM
Emmanuel Macron,La République en marche,24,26.1496,21.8504,20220205_0208r_ow,Opinion Way,2022-02-08,21.83634397836672,26.674795609701548,24.255569794034116,LRM
Emmanuel Macron,La République en marche,25,27.6382,22.3618,20220204_0208r_ifp,Ifop,2022-02-08,21.83634397836672,26.674795609701548,24.255569794034116,LRM
Emmanuel Macron,La République en marche,25,27.8422,22.1578,20220207_0209_bva,BVA,2022-02-09,21.8260877055972,26.65976062964977,24.242924167623467,LRM
Emmanuel Macron,La République en marche,25.5,28.1234,22.8766,20220205_0209r_ifp,Ifop,2022-02-09,21.8260877055972,26.65976062964977,24.242924167623467,LRM
Emmanuel Macron,La République en marche,23,25.1771,20.8229,20220206_0209r_ow,Opinion Way,2022-02-09,21.8260877055972,26.65976062964977,24.242924167623467,LRM
Emmanuel Macron,La République en marche,25.5,28.1726,22.8274,20220207_0210r_ifp,Ifop,2022-02-10,21.807361575851008,26.632162840107686,24.219762207979336,LRM
Emmanuel Macron,La République en marche,23,25.191,20.809,20220207_0210r_ow,Opinion Way,2022-02-10,21.807361575851008,26.632162840107686,24.219762207979336,LRM
Emmanuel Macron,La République en marche,23,25.8704,20.1296,20220209_0210_ow,Opinion Way,2022-02-10,21.807361575851008,26.632162840107686,24.219762207979336,LRM
Emmanuel Macron,La République en marche,23,24.806,21.194,20220208_0211_clu,Cluster17,2022-02-11,21.788748768362435,26.602514112468214,24.19563144041532,LRM
Emmanuel Macron,La République en marche,25.5,28.0613,22.9387,20220208_0211r_ifp,Ifop,2022-02-11,21.788748768362435,26.602514112468214,24.19563144041532,LRM
Emmanuel Macron,La République en marche,24,26.2461,21.7539,20220208_0211r_ow,Opinion Way,2022-02-11,21.788748768362435,26.602514112468214,24.19563144041532,LRM
Emmanuel Macron,La République en marche,25.5,28.0908,22.9092,20220210_0214r_ifp,Ifop,2022-02-14,21.819422071785226,26.6063810148946,24.21290154333992,LRM
Emmanuel Macron,La République en marche,24,26.2249,21.7751,20220211_0214r_ow,Opinion Way,2022-02-14,21.819422071785226,26.6063810148946,24.21290154333992,LRM
Emmanuel Macron,La République en marche,25,27.0437,22.9563,20220211_0214_hi,Harris Interactive,2022-02-14,21.819422071785226,26.6063810148946,24.21290154333992,LRM
Emmanuel Macron,La République en marche,25,27.264,22.736,20220212_0215r_ow,Opinion Way,2022-02-15,21.887094345669954,26.673647248794712,24.280370797232344,LRM
Emmanuel Macron,La République en marche,25.5,28.1198,22.8802,20220211_0215r_ifp,Ifop,2022-02-15,21.887094345669954,26.673647248794712,24.280370797232344,LRM
Emmanuel Macron,La République en marche,25,27.2719,22.7281,20220213_0216r_ow,Opinion Way,2022-02-16,21.97312891705213,26.762002855244894,24.36756588614852,LRM
Emmanuel Macron,La République en marche,24.5,26.7083,22.2917,20220215_0216_odx,Odoxa,2022-02-16,21.97312891705213,26.762002855244894,24.36756588614852,LRM
Emmanuel Macron,La République en marche,24,26.6962,21.3038,20220214_0216_elb,Elabe,2022-02-16,21.97312891705213,26.762002855244894,24.36756588614852,LRM
Emmanuel Macron,La République en marche,24,26.8013,21.1987,20220215_0216_bva,BVA,2022-02-16,21.97312891705213,26.762002855244894,24.36756588614852,LRM
Emmanuel Macron,La République en marche,24,26.2592,21.7408,20220214_0217r_ow,Opinion Way,2022-02-17,22.059150656602192,26.849520229731397,24.4543354431668,LRM
Emmanuel Macron,La République en marche,24,26.8805,21.1195,20220216_0217_ow,Opinion Way,2022-02-17,22.059150656602192,26.849520229731397,24.4543354431668,LRM
Emmanuel Macron,La République en marche,26,28.6793,23.3207,20220214_0217r_ifp,Ifop,2022-02-17,22.059150656602192,26.849520229731397,24.4543354431668,LRM
Emmanuel Macron,La République en marche,25,27.6516,22.3484,20220215_0218r_ifp,Ifop,2022-02-18,22.1503056621061,26.942180599262812,24.546243130684456,LRM
Emmanuel Macron,La République en marche,24,26.2329,21.7671,20220215_0218r_ow,Opinion Way,2022-02-18,22.1503056621061,26.942180599262812,24.546243130684456,LRM
Emmanuel Macron,La République en marche,25,27.2613,22.7387,20220218_0221r_ow,Opinion Way,2022-02-21,22.506031252200152,27.310831948212453,24.908431600206292,LRM
Emmanuel Macron,La République en marche,24.5,27.1413,21.8587,20220217_0221r_ifp,Ifop,2022-02-21,22.506031252200152,27.310831948212453,24.908431600206292,LRM
Emmanuel Macron,La République en marche,24,25.9978,22.0022,20220218_0221_hi,Harris Interactive,2022-02-21,22.506031252200152,27.310831948212453,24.908431600206292,LRM
Emmanuel Macron,La République en marche,25,27.6475,22.3525,20220218_0222r_ifp,Ifop,2022-02-22,22.66918029937873,27.48387656800943,25.076528433694065,LRM
Emmanuel Macron,La République en marche,25,27.2647,22.7353,20220219_0222r_ow,Opinion Way,2022-02-22,22.66918029937873,27.48387656800943,25.076528433694065,LRM
Emmanuel Macron,La République en marche,24.5,27.1791,21.8209,20220221_0222_elb,Elabe,2022-02-22,22.66918029937873,27.48387656800943,25.076528433694065,LRM
Emmanuel Macron,La République en marche,24,25.6672,22.3328,20220220_0223_clu,Cluster17,2022-02-23,22.885281666842236,27.711987874760933,25.29863477080157,LRM
Emmanuel Macron,La République en marche,25,27.2475,22.7525,20220220_0223r_ow,Opinion Way,2022-02-23,22.885281666842236,27.711987874760933,25.29863477080157,LRM
Emmanuel Macron,La République en marche,25,27.6574,22.3426,20220221_0223_kat,Kantar Public,2022-02-23,22.885281666842236,27.711987874760933,25.29863477080157,LRM
Emmanuel Macron,La République en marche,25,27.6445,22.3555,20220219_0223r_ifp,Ifop,2022-02-23,22.885281666842236,27.711987874760933,25.29863477080157,LRM
Emmanuel Macron,La République en marche,24,26.2287,21.7713,20220221_0224r_ow,Opinion Way,2022-02-24,23.161610034226882,28.00081145065297,25.581210742439914,LRM
Emmanuel Macron,La République en marche,25,27.9028,22.0972,20220223_0224_ow,Opinion Way,2022-02-24,23.161610034226882,28.00081145065297,25.581210742439914,LRM
Emmanuel Macron,La République en marche,25,27.6333,22.3667,20220220_0224r_ifp,Ifop,2022-02-24,23.161610034226882,28.00081145065297,25.581210742439914,LRM
Emmanuel Macron,La République en marche,24,26.245,21.755,20220222_0225r_ow,Opinion Way,2022-02-25,23.473371523991915,28.325798720160275,25.899585122076086,LRM
Emmanuel Macron,La République en marche,26,28.6628,23.3372,20220222_0225r_ifp,Ifop,2022-02-25,23.473371523991915,28.325798720160275,25.899585122076086,LRM
Emmanuel Macron,La République en marche,26.5,27.4331,25.5669,20220224_0227_ips,Ipsos,2022-02-27,24.104018360500067,28.98607003791964,26.545044199209855,LRM
Emmanuel Macron,La République en marche,24,26.7028,21.2972,20220226_0227_ow,Opinion Way,2022-02-27,24.104018360500067,28.98607003791964,26.545044199209855,LRM
Emmanuel Macron,La République en marche,27,28.9519,25.0481,20220225_0228_hi,Harris Interactive,2022-02-28,24.373315952161654,29.272256935121156,26.82278644364141,LRM
Emmanuel Macron,La République en marche,25,27.7444,22.2556,20220227_0228_ow,Opinion Way,2022-02-28,24.373315952161654,29.272256935121156,26.82278644364141,LRM
Emmanuel Macron,La République en marche,25,27.6768,22.3232,20220227_0228_elb,Elabe,2022-02-28,24.373315952161654,29.272256935121156,26.82278644364141,LRM
Emmanuel Macron,La République en marche,28,30.6827,25.3173,20220224_0228r_ifp,Ifop,2022-02-28,24.373315952161654,29.272256935121156,26.82278644364141,LRM
Emmanuel Macron,La République en marche,24,26.2054,21.7946,20220225_0228r_ow,Opinion Way,2022-02-28,24.373315952161654,29.272256935121156,26.82278644364141,LRM
Emmanuel Macron,La République en marche,28,30.6426,25.3574,20220225_0301r_ifp,Ifop,2022-03-01,24.669739751471372,29.59120358310322,27.1304716672873,LRM
Emmanuel Macron,La République en marche,26,28.2684,23.7316,20220226_0301r_ow,Opinion Way,2022-03-01,24.669739751471372,29.59120358310322,27.1304716672873,LRM
Emmanuel Macron,La République en marche,27,29.8239,24.1761,20220228_0301_ow,Opinion Way,2022-03-01,24.669739751471372,29.59120358310322,27.1304716672873,LRM
Emmanuel Macron,La République en marche,25.5,27.3659,23.6341,20220227_0301_clu,Cluster17,2022-03-01,24.669739751471372,29.59120358310322,27.1304716672873,LRM
Emmanuel Macron,La République en marche,28,30.6245,25.3755,20220226_0302r_ifp,Ifop,2022-03-02,25.0473253457734,29.99882282389335,27.52307408483337,LRM
Emmanuel Macron,La République en marche,29,31.9291,26.0709,20220301_0302_bva,BVA,2022-03-02,25.0473253457734,29.99882282389335,27.52307408483337,LRM
Emmanuel Macron,La République en marche,26,28.2617,23.7383,20220227_0302r_ow,Opinion Way,2022-03-02,25.0473253457734,29.99882282389335,27.52307408483337,LRM
Emmanuel Macron,La République en marche,27,29.8587,24.1413,20220301_0302_ow,Opinion Way,2022-03-02,25.0473253457734,29.99882282389335,27.52307408483337,LRM
Emmanuel Macron,La République en marche,30.5,32.3978,28.6022,20220302_0303_ips,Ipsos,2022-03-03,25.46322016170823,30.44907266939596,27.956146415552087,LRM
Emmanuel Macron,La République en marche,28,30.6337,25.3663,20220228_0303r_ifp,Ifop,2022-03-03,25.46322016170823,30.44907266939596,27.956146415552087,LRM
Emmanuel Macron,La République en marche,27,29.3132,24.6868,20220228_0303r_ow,Opinion Way,2022-03-03,25.46322016170823,30.44907266939596,27.956146415552087,LRM
Emmanuel Macron,La République en marche,28,30.3279,25.6721,20220301_0304r_ow,Opinion Way,2022-03-04,25.874571625916335,30.89591113151547,28.385241378715893,LRM
Emmanuel Macron,La République en marche,29,31.6646,26.3354,20220301_0304r_ifp,Ifop,2022-03-04,25.874571625916335,30.89591113151547,28.385241378715893,LRM
Emmanuel Macron,La République en marche,28,29.9788,26.0212,20220303_0306_clu,Cluster17,2022-03-06,26.512234205714307,31.595185953222835,29.05371007946855,LRM
Emmanuel Macron,La République en marche,29,31.8703,26.1297,20220305_0306_ow,Opinion Way,2022-03-06,26.512234205714307,31.595185953222835,29.05371007946855,LRM
Emmanuel Macron,La République en marche,30,33.0166,26.9834,20220306_0307_ow,Opinion Way,2022-03-07,26.75768234163849,31.87497923830056,29.316330789969506,LRM
Emmanuel Macron,La République en marche,30,32.355,27.645,20220304_0307r_ow,Opinion Way,2022-03-07,26.75768234163849,31.87497923830056,29.316330789969506,LRM
Emmanuel Macron,La République en marche,30.5,32.642,28.358,20220304_0307_hi,Harris Interactive,2022-03-07,26.75768234163849,31.87497923830056,29.316330789969506,LRM
Emmanuel Macron,La République en marche,30,32.6424,27.3576,20220303_0307r_ifp,Ifop,2022-03-07,26.75768234163849,31.87497923830056,29.316330789969506,LRM
Emmanuel Macron,La République en marche,30,32.9595,27.0405,20220307_0308_ow,Opinion Way,2022-03-08,27.03072418054838,32.19391409802469,29.612319139286527,LRM
Emmanuel Macron,La République en marche,33.5,36.356,30.644,20220307_0308_elb,Elabe,2022-03-08,27.03072418054838,32.19391409802469,29.612319139286527,LRM
Emmanuel Macron,La République en marche,30.5,33.1898,27.8102,20220304_0308r_ifp,Ifop,2022-03-08,27.03072418054838,32.19391409802469,29.612319139286527,LRM
Emmanuel Macron,La République en marche,30,32.3515,27.6485,20220305_0308r_ow,Opinion Way,2022-03-08,27.03072418054838,32.19391409802469,29.612319139286527,LRM
Emmanuel Macron,La République en marche,30,32.8736,27.1264,20220308_0309_bva,BVA,2022-03-09,27.2793016701502,32.487707204874276,29.883504437512237,LRM
Emmanuel Macron,La République en marche,30,32.8482,27.1518,20220308_0309_ow,Opinion Way,2022-03-09,27.2793016701502,32.487707204874276,29.883504437512237,LRM
